"location_code","year","cause_name","metric","age","sex_name","mean"
"AGO",1994,"Lower respiratory infections","deaths","All Ages","Female",10925.9
"AGO",1994,"Malaria","deaths","All Ages","Male",6229
"AGO",1994,"Malaria","deaths","All Ages","Female",5064.9
"AGO",1995,"Tuberculosis","deaths","All Ages","Male",6778.9
"AGO",1995,"Tuberculosis","deaths","All Ages","Female",6373.2
"AGO",1995,"HIV/AIDS","deaths","All Ages","Male",2291.5
"AGO",1995,"HIV/AIDS","deaths","All Ages","Female",1408.8
"AGO",1995,"Diarrheal diseases","deaths","All Ages","Male",15770.5
"AGO",1995,"Diarrheal diseases","deaths","All Ages","Female",12947.2
"AGO",1995,"Lower respiratory infections","deaths","All Ages","Male",11175.6
"AGO",1995,"Lower respiratory infections","deaths","All Ages","Female",10923
"AGO",1995,"Malaria","deaths","All Ages","Male",6455.1
"AGO",1995,"Malaria","deaths","All Ages","Female",5331.5
"AGO",1996,"Tuberculosis","deaths","All Ages","Male",6564.2
"AGO",1996,"Tuberculosis","deaths","All Ages","Female",6080.1
"AGO",1996,"HIV/AIDS","deaths","All Ages","Male",2493.9
"AGO",1996,"HIV/AIDS","deaths","All Ages","Female",1628.7
"AGO",1996,"Diarrheal diseases","deaths","All Ages","Male",15649.6
"AGO",1996,"Diarrheal diseases","deaths","All Ages","Female",13046.7
"AGO",1996,"Lower respiratory infections","deaths","All Ages","Male",11053.8
"AGO",1996,"Lower respiratory infections","deaths","All Ages","Female",10794.8
"AGO",1996,"Malaria","deaths","All Ages","Male",6495.8
"AGO",1996,"Malaria","deaths","All Ages","Female",5449.8
"AGO",1997,"Tuberculosis","deaths","All Ages","Male",6490.4
"AGO",1997,"Tuberculosis","deaths","All Ages","Female",5877.8
"AGO",1997,"HIV/AIDS","deaths","All Ages","Male",2807.9
"AGO",1997,"HIV/AIDS","deaths","All Ages","Female",1970
"AGO",1997,"Diarrheal diseases","deaths","All Ages","Male",15485.6
"AGO",1997,"Diarrheal diseases","deaths","All Ages","Female",13063.3
"AGO",1997,"Lower respiratory infections","deaths","All Ages","Male",11064.8
"AGO",1997,"Lower respiratory infections","deaths","All Ages","Female",10781.3
"AGO",1997,"Malaria","deaths","All Ages","Male",6637.5
"AGO",1997,"Malaria","deaths","All Ages","Female",5679.3
"AGO",1998,"Tuberculosis","deaths","All Ages","Male",6964
"AGO",1998,"Tuberculosis","deaths","All Ages","Female",6212.5
"AGO",1998,"HIV/AIDS","deaths","All Ages","Male",3515.9
"AGO",1998,"HIV/AIDS","deaths","All Ages","Female",2595.4
"AGO",1998,"Diarrheal diseases","deaths","All Ages","Male",15954.7
"AGO",1998,"Diarrheal diseases","deaths","All Ages","Female",13643.3
"AGO",1998,"Lower respiratory infections","deaths","All Ages","Male",11385.4
"AGO",1998,"Lower respiratory infections","deaths","All Ages","Female",11116.1
"AGO",1998,"Malaria","deaths","All Ages","Male",7138.3
"AGO",1998,"Malaria","deaths","All Ages","Female",6066.6
"AGO",1999,"Tuberculosis","deaths","All Ages","Male",6765.3
"AGO",1999,"Tuberculosis","deaths","All Ages","Female",5913.8
"AGO",1999,"HIV/AIDS","deaths","All Ages","Male",3820.2
"AGO",1999,"HIV/AIDS","deaths","All Ages","Female",2987.5
"AGO",1999,"Diarrheal diseases","deaths","All Ages","Male",14463.8
"AGO",1999,"Diarrheal diseases","deaths","All Ages","Female",12531.1
"AGO",1999,"Lower respiratory infections","deaths","All Ages","Male",11518.9
"AGO",1999,"Lower respiratory infections","deaths","All Ages","Female",11200.3
"AGO",1999,"Malaria","deaths","All Ages","Male",7561.1
"AGO",1999,"Malaria","deaths","All Ages","Female",6456.4
"AGO",2000,"Tuberculosis","deaths","All Ages","Male",6667.1
"AGO",2000,"Tuberculosis","deaths","All Ages","Female",5684.8
"AGO",2000,"HIV/AIDS","deaths","All Ages","Male",4199.1
"AGO",2000,"HIV/AIDS","deaths","All Ages","Female",3421.2
"AGO",2000,"Diarrheal diseases","deaths","All Ages","Male",13160
"AGO",2000,"Diarrheal diseases","deaths","All Ages","Female",11576
"AGO",2000,"Lower respiratory infections","deaths","All Ages","Male",11578.9
"AGO",2000,"Lower respiratory infections","deaths","All Ages","Female",11152.7
"AGO",2000,"Malaria","deaths","All Ages","Male",7940.9
"AGO",2000,"Malaria","deaths","All Ages","Female",6933.7
"AGO",2001,"Tuberculosis","deaths","All Ages","Male",6711.1
"AGO",2001,"Tuberculosis","deaths","All Ages","Female",5505.5
"AGO",2001,"HIV/AIDS","deaths","All Ages","Male",4642.3
"AGO",2001,"HIV/AIDS","deaths","All Ages","Female",3970.6
"AGO",2001,"Diarrheal diseases","deaths","All Ages","Male",11699.5
"AGO",2001,"Diarrheal diseases","deaths","All Ages","Female",10479.6
"AGO",2001,"Lower respiratory infections","deaths","All Ages","Male",11707.7
"AGO",2001,"Lower respiratory infections","deaths","All Ages","Female",11220.4
"AGO",2001,"Malaria","deaths","All Ages","Male",8592.5
"AGO",2001,"Malaria","deaths","All Ages","Female",7482.7
"AGO",2002,"Tuberculosis","deaths","All Ages","Male",6589.5
"AGO",2002,"Tuberculosis","deaths","All Ages","Female",5259.4
"AGO",2002,"HIV/AIDS","deaths","All Ages","Male",5070.4
"AGO",2002,"HIV/AIDS","deaths","All Ages","Female",4496.7
"AGO",2002,"Diarrheal diseases","deaths","All Ages","Male",11546.8
"AGO",2002,"Diarrheal diseases","deaths","All Ages","Female",10392.7
"AGO",2002,"Lower respiratory infections","deaths","All Ages","Male",11418
"AGO",2002,"Lower respiratory infections","deaths","All Ages","Female",10998.3
"AGO",2002,"Malaria","deaths","All Ages","Male",9215.5
"AGO",2002,"Malaria","deaths","All Ages","Female",7993.1
"AGO",2003,"Tuberculosis","deaths","All Ages","Male",6564.5
"AGO",2003,"Tuberculosis","deaths","All Ages","Female",5080.5
"AGO",2003,"HIV/AIDS","deaths","All Ages","Male",5527.8
"AGO",2003,"HIV/AIDS","deaths","All Ages","Female",5080.9
"AGO",2003,"Diarrheal diseases","deaths","All Ages","Male",11374
"AGO",2003,"Diarrheal diseases","deaths","All Ages","Female",10225
"AGO",2003,"Lower respiratory infections","deaths","All Ages","Male",11294.1
"AGO",2003,"Lower respiratory infections","deaths","All Ages","Female",10870.6
"AGO",2003,"Malaria","deaths","All Ages","Male",9702.3
"AGO",2003,"Malaria","deaths","All Ages","Female",8490.9
"AGO",2004,"Tuberculosis","deaths","All Ages","Male",6490.1
"AGO",2004,"Tuberculosis","deaths","All Ages","Female",4866.4
"AGO",2004,"HIV/AIDS","deaths","All Ages","Male",5959.5
"AGO",2004,"HIV/AIDS","deaths","All Ages","Female",5632.6
"AGO",2004,"Diarrheal diseases","deaths","All Ages","Male",11535.7
"AGO",2004,"Diarrheal diseases","deaths","All Ages","Female",10419.6
"AGO",2004,"Lower respiratory infections","deaths","All Ages","Male",11322.2
"AGO",2004,"Lower respiratory infections","deaths","All Ages","Female",10958.9
"AGO",2004,"Malaria","deaths","All Ages","Male",10495.5
"AGO",2004,"Malaria","deaths","All Ages","Female",9281.4
"AGO",2005,"Tuberculosis","deaths","All Ages","Male",6278
"AGO",2005,"Tuberculosis","deaths","All Ages","Female",4467.6
"AGO",2005,"HIV/AIDS","deaths","All Ages","Male",6326.3
"AGO",2005,"HIV/AIDS","deaths","All Ages","Female",6135.5
"AGO",2005,"Diarrheal diseases","deaths","All Ages","Male",11248.4
"AGO",2005,"Diarrheal diseases","deaths","All Ages","Female",10162.8
"AGO",2005,"Lower respiratory infections","deaths","All Ages","Male",11015.7
"AGO",2005,"Lower respiratory infections","deaths","All Ages","Female",10682.3
"AGO",2005,"Malaria","deaths","All Ages","Male",10797.5
"AGO",2005,"Malaria","deaths","All Ages","Female",9594.2
"AGO",2006,"Tuberculosis","deaths","All Ages","Male",5969.2
"AGO",2006,"Tuberculosis","deaths","All Ages","Female",3954.3
"AGO",2006,"HIV/AIDS","deaths","All Ages","Male",6690.8
"AGO",2006,"HIV/AIDS","deaths","All Ages","Female",6586.9
"AGO",2006,"Diarrheal diseases","deaths","All Ages","Male",10654.9
"AGO",2006,"Diarrheal diseases","deaths","All Ages","Female",9688.9
"AGO",2006,"Lower respiratory infections","deaths","All Ages","Male",10819.4
"AGO",2006,"Lower respiratory infections","deaths","All Ages","Female",10468.6
"AGO",2006,"Malaria","deaths","All Ages","Male",10554.1
"AGO",2006,"Malaria","deaths","All Ages","Female",9514.3
"AGO",2007,"Tuberculosis","deaths","All Ages","Male",5836.8
"AGO",2007,"Tuberculosis","deaths","All Ages","Female",3641.2
"AGO",2007,"HIV/AIDS","deaths","All Ages","Male",6858.1
"AGO",2007,"HIV/AIDS","deaths","All Ages","Female",6797.4
"AGO",2007,"Diarrheal diseases","deaths","All Ages","Male",10054.1
"AGO",2007,"Diarrheal diseases","deaths","All Ages","Female",9178.3
"AGO",2007,"Lower respiratory infections","deaths","All Ages","Male",10628.7
"AGO",2007,"Lower respiratory infections","deaths","All Ages","Female",10250.9
"AGO",2007,"Malaria","deaths","All Ages","Male",10349.4
"AGO",2007,"Malaria","deaths","All Ages","Female",9275.1
"AGO",2008,"Tuberculosis","deaths","All Ages","Male",5733.4
"AGO",2008,"Tuberculosis","deaths","All Ages","Female",3405.8
"AGO",2008,"HIV/AIDS","deaths","All Ages","Male",6916.7
"AGO",2008,"HIV/AIDS","deaths","All Ages","Female",6964.4
"AGO",2008,"Diarrheal diseases","deaths","All Ages","Male",9644.2
"AGO",2008,"Diarrheal diseases","deaths","All Ages","Female",8779.1
"AGO",2008,"Lower respiratory infections","deaths","All Ages","Male",10447.5
"AGO",2008,"Lower respiratory infections","deaths","All Ages","Female",10102.1
"AGO",2008,"Malaria","deaths","All Ages","Male",9888.6
"AGO",2008,"Malaria","deaths","All Ages","Female",8760.8
"AGO",2009,"Tuberculosis","deaths","All Ages","Male",5682.4
"AGO",2009,"Tuberculosis","deaths","All Ages","Female",3226.8
"AGO",2009,"HIV/AIDS","deaths","All Ages","Male",7031.9
"AGO",2009,"HIV/AIDS","deaths","All Ages","Female",7209.7
"AGO",2009,"Diarrheal diseases","deaths","All Ages","Male",9308.7
"AGO",2009,"Diarrheal diseases","deaths","All Ages","Female",8452.3
"AGO",2009,"Lower respiratory infections","deaths","All Ages","Male",10395.3
"AGO",2009,"Lower respiratory infections","deaths","All Ages","Female",9984
"AGO",2009,"Malaria","deaths","All Ages","Male",9235.2
"AGO",2009,"Malaria","deaths","All Ages","Female",8073.7
"AGO",2010,"Tuberculosis","deaths","All Ages","Male",5697.8
"AGO",2010,"Tuberculosis","deaths","All Ages","Female",3081.6
"AGO",2010,"HIV/AIDS","deaths","All Ages","Male",7347.7
"AGO",2010,"HIV/AIDS","deaths","All Ages","Female",7571.5
"AGO",2010,"Diarrheal diseases","deaths","All Ages","Male",8893.4
"AGO",2010,"Diarrheal diseases","deaths","All Ages","Female",8025.5
"AGO",2010,"Lower respiratory infections","deaths","All Ages","Male",10594.4
"AGO",2010,"Lower respiratory infections","deaths","All Ages","Female",10111.4
"AGO",2010,"Malaria","deaths","All Ages","Male",8248.7
"AGO",2010,"Malaria","deaths","All Ages","Female",7338.5
"AGO",2011,"Tuberculosis","deaths","All Ages","Male",5805.8
"AGO",2011,"Tuberculosis","deaths","All Ages","Female",2984.2
"AGO",2011,"HIV/AIDS","deaths","All Ages","Male",7700.9
"AGO",2011,"HIV/AIDS","deaths","All Ages","Female",8028.9
"AGO",2011,"Diarrheal diseases","deaths","All Ages","Male",8917.8
"AGO",2011,"Diarrheal diseases","deaths","All Ages","Female",7961.1
"AGO",2011,"Lower respiratory infections","deaths","All Ages","Male",10597.7
"AGO",2011,"Lower respiratory infections","deaths","All Ages","Female",10097.1
"AGO",2011,"Malaria","deaths","All Ages","Male",7067.2
"AGO",2011,"Malaria","deaths","All Ages","Female",6554.1
"AGO",2012,"Tuberculosis","deaths","All Ages","Male",5919.5
"AGO",2012,"Tuberculosis","deaths","All Ages","Female",2929.7
"AGO",2012,"HIV/AIDS","deaths","All Ages","Male",8124.4
"AGO",2012,"HIV/AIDS","deaths","All Ages","Female",8555
"AGO",2012,"Diarrheal diseases","deaths","All Ages","Male",8474.9
"AGO",2012,"Diarrheal diseases","deaths","All Ages","Female",7537.5
"AGO",2012,"Lower respiratory infections","deaths","All Ages","Male",10692
"AGO",2012,"Lower respiratory infections","deaths","All Ages","Female",10102
"AGO",2012,"Malaria","deaths","All Ages","Male",6123.1
"AGO",2012,"Malaria","deaths","All Ages","Female",5818
"AGO",2013,"Tuberculosis","deaths","All Ages","Male",6025.4
"AGO",2013,"Tuberculosis","deaths","All Ages","Female",2879
"AGO",2013,"HIV/AIDS","deaths","All Ages","Male",8248.8
"AGO",2013,"HIV/AIDS","deaths","All Ages","Female",8898.8
"AGO",2013,"Diarrheal diseases","deaths","All Ages","Male",8186.5
"AGO",2013,"Diarrheal diseases","deaths","All Ages","Female",7209.9
"AGO",2013,"Lower respiratory infections","deaths","All Ages","Male",10774.4
"AGO",2013,"Lower respiratory infections","deaths","All Ages","Female",10128.2
"AGO",2013,"Malaria","deaths","All Ages","Male",5441.2
"AGO",2013,"Malaria","deaths","All Ages","Female",5241.8
"AGO",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",270032.5
"AGO",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",275072.4
"AGO",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",545104.9
"AGO",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",43230.7
"AGO",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",20660.4
"AGO",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",63891.2
"AGO",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",1033715.9
"AGO",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",821115.1
"AGO",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",1854831
"AGO",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",791875.4
"AGO",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",757106.2
"AGO",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",1548981.6
"AGO",1990,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",358161.5
"AGO",1990,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",299429.9
"AGO",1990,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",657591.4
"AGO",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",291167.7
"AGO",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",291935.7
"AGO",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",583103.5
"AGO",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",126086.4
"AGO",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",86755
"AGO",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",212841.3
"AGO",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",1091256
"AGO",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",876809.2
"AGO",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",1968065.1
"AGO",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",808565.6
"AGO",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",769976.4
"AGO",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",1578541.9
"AGO",1995,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",497091
"AGO",1995,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",436610.9
"AGO",1995,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",933701.9
"AGO",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",283274.3
"AGO",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",256011.3
"AGO",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",539285.6
"AGO",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",231954.5
"AGO",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",201603.9
"AGO",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",433558.4
"AGO",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",915034.6
"AGO",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",779158.3
"AGO",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",1694192.9
"AGO",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",835530.7
"AGO",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",784160.5
"AGO",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",1619691.3
"AGO",2000,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",626405.2
"AGO",2000,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",570381.2
"AGO",2000,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",1196786.5
"AGO",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",266959.4
"AGO",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",200569
"AGO",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",467528.4
"AGO",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",334976
"AGO",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",338949.4
"AGO",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",673925.3
"AGO",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",779990
"AGO",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",675924.6
"AGO",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",1455914.5
"AGO",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",780124.2
"AGO",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",735544.3
"AGO",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",1515668.4
"AGO",2005,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",867295.9
"AGO",2005,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",791750.2
"AGO",2005,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",1659046.1
"AGO",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",238742.1
"AGO",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",137008.5
"AGO",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",375750.6
"AGO",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",374672.4
"AGO",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",396469.5
"AGO",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",771142
"AGO",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",617652.2
"AGO",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",530919.8
"AGO",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",1148572
"AGO",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",728987
"AGO",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",675391.9
"AGO",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",1404378.9
"AGO",2010,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",650777.1
"AGO",2010,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",603766.1
"AGO",2010,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",1254543.3
"AGO",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",250366.6
"AGO",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",126735.4
"AGO",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",377102
